sku_id,sku_name,category,is_perishable,avg_daily_demand,lead_time_days,std_dev_demand,current_stock,unit_cost_inr,unit_sp_inr,stockout_hours_last_30d
SKU-18240,Cold Coffee 250ml - Pack 12,Beverages,No,13,2,2.0,54,57.19,79.11,3
SKU-18241,Potato Chips 100g - Pack 1,Snacks,No,27,2,5.1,203,25.47,42.15,7
SKU-18242,Namkeen 200g - Pack 2,Snacks,No,16,3,2.3,99,44.45,68.41,7
SKU-18243,Biscuits 100g - Pack 3,Snacks,No,41,1,4.6,357,17.63,27.28,4
SKU-18244,Chocolate Bar 50g - Pack 4,Snacks,No,33,2,3.4,200,29.1,43.98,2
SKU-18245,Cookies 200g - Pack 5,Snacks,No,15,2,2.3,103,49.72,64.29,5
SKU-18246,Shampoo 180ml - Pack 6,Personal Care,No,12,5,2.1,48,95.28,120.08,6
SKU-18247,Soap 100g - Pack 7,Personal Care,No,18,4,3.0,120,27.08,38.2,15
SKU-18248,Toothpaste 100g - Pack 8,Personal Care,No,20,4,2.3,100,56.87,93.63,10
SKU-18249,Face Wash 100ml - Pack 9,Personal Care,No,8,5,2.0,35,110.38,149.84,2
SKU-18250,Hand Wash 250ml - Pack 10,Personal Care,No,11,4,1.7,57,83.77,110.57,3
SKU-18251,Milk 500ml - Pack 11,Dairy,Yes,25,2,2.2,80,26.68,46.24,4
SKU-18252,Curd 400g - Pack 12,Dairy,Yes,19,2,1.0,54,26.4,35.18,1
SKU-18253,Paneer 200g - Pack 1,Dairy,Yes,18,1,1.9,66,53.58,73.01,3
SKU-18254,Butter 100g - Pack 2,Dairy,Yes,11,2,1.1,50,50.1,68.9,5
SKU-18255,Cheese Slices 200g - Pack 3,Dairy,Yes,14,3,1.9,55,81.05,102.7,6
SKU-18256,Bread White 400g - Pack 4,Bakery,Yes,28,1,3.0,58,28.57,42.56,8
SKU-18257,Bread Brown 400g - Pack 5,Bakery,Yes,17,2,2.1,45,32.32,46.42,7
SKU-18258,Croissant 2pc - Pack 6,Bakery,Yes,7,1,1.3,19,51.03,79.26,5
SKU-18259,Muffin 2pc - Pack 7,Bakery,Yes,14,2,1.9,36,41.52,69.23,3
SKU-18260,Burger Buns 4pc - Pack 8,Bakery,Yes,8,2,1.3,20,36.02,53.35,8
SKU-18261,Cola 500ml - Pack 9,Beverages,No,31,3,5.5,272,28.63,37.7,6
SKU-18262,Orange Juice 1L - Pack 10,Beverages,No,19,2,3.0,96,77.5,97.81,6
SKU-18263,Mineral Water 1L - Pack 11,Beverages,No,32,1,5.7,219,11.6,20.53,13
SKU-18264,Energy Drink 250ml - Pack 12,Beverages,No,15,3,2.7,69,67.39,89.51,10
SKU-18265,Cold Coffee 250ml - Pack 1,Beverages,No,15,2,2.1,66,56.58,73.83,23
SKU-18266,Potato Chips 100g - Pack 2,Snacks,No,34,2,4.7,262,24.99,39.78,6
SKU-18267,Namkeen 200g - Pack 3,Snacks,No,22,3,2.6,137,47.84,60.03,5
SKU-18268,Biscuits 100g - Pack 4,Snacks,No,30,2,4.6,270,19.11,25.64,7
SKU-18269,Chocolate Bar 50g - Pack 5,Snacks,No,27,2,3.4,175,30.38,44.06,4
SKU-18270,Cookies 200g - Pack 6,Snacks,No,16,3,1.9,115,40.77,66.59,2
SKU-18271,Shampoo 180ml - Pack 7,Personal Care,No,13,4,1.9,55,95.81,122.75,10
SKU-18272,Soap 100g - Pack 8,Personal Care,No,28,2,2.9,179,27.91,41.74,3
SKU-18273,Toothpaste 100g - Pack 9,Personal Care,No,16,3,2.7,83,65.73,88.08,19
SKU-18274,Face Wash 100ml - Pack 10,Personal Care,No,10,4,2.3,46,107.95,159.3,3
SKU-18275,Hand Wash 250ml - Pack 11,Personal Care,No,11,4,1.8,54,70.18,100.16,2
SKU-18276,Milk 500ml - Pack 12,Dairy,Yes,38,2,1.7,133,28.8,43.11,9
SKU-18277,Curd 400g - Pack 1,Dairy,Yes,21,3,1.1,54,25.46,35.4,6
SKU-18278,Paneer 200g - Pack 2,Dairy,Yes,17,2,2.2,55,59.49,77.87,5
SKU-18279,Butter 100g - Pack 3,Dairy,Yes,10,3,0.8,40,50.16,65.55,3
SKU-18280,Cheese Slices 200g - Pack 4,Dairy,Yes,8,2,1.3,32,82.07,106.68,28
SKU-18281,Bread White 400g - Pack 5,Bakery,Yes,23,2,2.6,54,26.2,43.68,18
SKU-18282,Bread Brown 400g - Pack 6,Bakery,Yes,16,2,1.5,42,31.02,44.49,7
SKU-18283,Croissant 2pc - Pack 7,Bakery,Yes,7,3,1.4,17,56.92,82.65,2
SKU-18284,Muffin 2pc - Pack 8,Bakery,Yes,12,2,2.8,31,47.64,62.2,2
SKU-18285,Burger Buns 4pc - Pack 9,Bakery,Yes,11,2,2.0,31,35.77,52.49,7
SKU-18286,Cola 500ml - Pack 10,Beverages,No,32,3,5.0,241,25.64,41.55,9
SKU-18287,Orange Juice 1L - Pack 11,Beverages,No,21,3,3.0,111,76.55,108.03,0
SKU-18288,Mineral Water 1L - Pack 12,Beverages,No,64,1,5.2,447,11.77,19.18,2
SKU-18289,Energy Drink 250ml - Pack 1,Beverages,No,10,3,2.3,47,66.97,88.3,1
SKU-18290,Cold Coffee 250ml - Pack 2,Beverages,No,16,2,2.1,61,56.07,73.49,5
SKU-18291,Potato Chips 100g - Pack 3,Snacks,No,26,1,3.6,187,26.25,42.07,0
SKU-18292,Namkeen 200g - Pack 4,Snacks,No,16,3,3.0,100,47.55,68.97,4
SKU-18293,Biscuits 100g - Pack 5,Snacks,No,47,1,4.6,423,19.02,27.75,3
SKU-18294,Chocolate Bar 50g - Pack 6,Snacks,No,31,2,3.9,188,30.88,45.07,8
SKU-18295,Cookies 200g - Pack 7,Snacks,No,12,4,2.5,81,43.95,67.82,2
SKU-18296,Shampoo 180ml - Pack 8,Personal Care,No,11,4,2.8,48,98.9,117.64,21
SKU-18297,Soap 100g - Pack 9,Personal Care,No,26,3,3.2,183,29.63,43.25,5
SKU-18298,Toothpaste 100g - Pack 10,Personal Care,No,14,4,2.6,79,64.03,92.37,24
SKU-18299,Face Wash 100ml - Pack 11,Personal Care,No,10,5,1.8,44,107.62,151.36,3
SKU-18300,Hand Wash 250ml - Pack 12,Personal Care,No,11,3,2.3,54,66.86,105.99,3
SKU-18301,Milk 500ml - Pack 1,Dairy,Yes,27,2,2.4,97,28.29,48.44,1
SKU-18302,Curd 400g - Pack 2,Dairy,Yes,20,2,1.4,59,24.45,36.9,1
SKU-18303,Paneer 200g - Pack 3,Dairy,Yes,15,2,0.9,54,59.5,72.98,21
SKU-18304,Butter 100g - Pack 4,Dairy,Yes,8,4,1.9,37,56.96,63.83,13
SKU-18305,Cheese Slices 200g - Pack 5,Dairy,Yes,10,2,1.5,35,78.03,109.12,6
SKU-18306,Bread White 400g - Pack 6,Bakery,Yes,28,1,2.2,57,26.37,34.67,5
SKU-18307,Bread Brown 400g - Pack 7,Bakery,Yes,18,2,1.6,38,28.94,44.4,20
SKU-18308,Croissant 2pc - Pack 8,Bakery,Yes,13,2,1.4,29,54.82,75.66,9
SKU-18309,Muffin 2pc - Pack 9,Bakery,Yes,11,1,1.5,21,46.25,63.98,2
SKU-18310,Burger Buns 4pc - Pack 10,Bakery,Yes,10,2,1.5,24,34.27,49.62,6
SKU-18311,Cola 500ml - Pack 11,Beverages,No,32,2,4.6,273,26.36,41.69,7
SKU-18312,Orange Juice 1L - Pack 12,Beverages,No,19,2,3.2,108,77.81,106.33,12
SKU-18313,Mineral Water 1L - Pack 1,Beverages,No,43,1,6.5,292,12.61,19.23,12
SKU-18314,Energy Drink 250ml - Pack 2,Beverages,No,12,3,2.8,62,67.91,90.32,27
SKU-18315,Cold Coffee 250ml - Pack 3,Beverages,No,20,2,2.2,86,57.33,73.08,5
SKU-18316,Potato Chips 100g - Pack 4,Snacks,No,29,2,4.2,225,25.63,41.94,2
SKU-18317,Namkeen 200g - Pack 5,Snacks,No,19,2,2.3,115,47.66,66.81,13
SKU-18318,Biscuits 100g - Pack 6,Snacks,No,40,2,4.8,348,19.53,27.03,4
SKU-18319,Chocolate Bar 50g - Pack 7,Snacks,No,24,4,3.8,156,33.12,49.66,7
SKU-18320,Cookies 200g - Pack 8,Snacks,No,15,3,1.8,104,47.4,68.93,2
SKU-18321,Shampoo 180ml - Pack 9,Personal Care,No,9,3,2.4,37,94.58,131.51,13
SKU-18322,Soap 100g - Pack 10,Personal Care,No,21,3,3.0,148,29.66,39.57,4
SKU-18323,Toothpaste 100g - Pack 11,Personal Care,No,14,4,2.5,78,60.1,89.88,2
SKU-18324,Face Wash 100ml - Pack 12,Personal Care,No,7,6,1.6,32,108.35,157.86,17
SKU-18325,Hand Wash 250ml - Pack 1,Personal Care,No,8,3,1.8,43,78.32,108.27,1
SKU-18326,Milk 500ml - Pack 2,Dairy,Yes,25,3,1.8,89,27.37,44.47,1
SKU-18327,Curd 400g - Pack 3,Dairy,Yes,15,3,1.4,42,24.21,37.61,1
SKU-18328,Paneer 200g - Pack 4,Dairy,Yes,14,3,1.3,48,53.05,70.12,8
SKU-18329,Butter 100g - Pack 5,Dairy,Yes,13,3,1.2,48,53.87,71.57,4
SKU-18330,Cheese Slices 200g - Pack 6,Dairy,Yes,6,2,1.2,21,80.48,108.18,2
SKU-18331,Bread White 400g - Pack 7,Bakery,Yes,31,1,2.7,82,24.59,39.87,18
SKU-18332,Bread Brown 400g - Pack 8,Bakery,Yes,18,1,2.2,42,33.89,47.05,3
SKU-18333,Croissant 2pc - Pack 9,Bakery,Yes,10,2,2.1,24,57.76,72.44,13
SKU-18334,Muffin 2pc - Pack 10,Bakery,Yes,11,1,1.4,24,51.17,67.08,21
SKU-18335,Burger Buns 4pc - Pack 11,Bakery,Yes,10,2,1.7,26,33.72,53.21,3
SKU-18336,Cola 500ml - Pack 12,Beverages,No,33,2,5.6,275,28.14,42.02,1
SKU-18337,Orange Juice 1L - Pack 1,Beverages,No,18,3,2.8,110,71.19,96.91,3
SKU-18338,Mineral Water 1L - Pack 2,Beverages,No,60,1,6.4,434,11.2,19.92,4
SKU-18339,Energy Drink 250ml - Pack 3,Beverages,No,19,4,2.3,99,64.01,86.1,3
SKU-18340,Cold Coffee 250ml - Pack 4,Beverages,No,15,2,1.7,57,52.58,68.22,2
SKU-18341,Potato Chips 100g - Pack 5,Snacks,No,31,2,4.5,231,28.01,42.29,15
SKU-18342,Namkeen 200g - Pack 6,Snacks,No,19,3,2.6,111,43.08,64.1,3
SKU-18343,Biscuits 100g - Pack 7,Snacks,No,47,3,4.0,444,19.91,28.05,14
SKU-18344,Chocolate Bar 50g - Pack 8,Snacks,No,32,2,3.7,205,28.88,44.97,10
SKU-18345,Cookies 200g - Pack 9,Snacks,No,18,3,2.3,131,47.43,70.31,2
SKU-18346,Shampoo 180ml - Pack 10,Personal Care,No,11,5,2.3,48,85.15,119.45,3
SKU-18347,Soap 100g - Pack 11,Personal Care,No,25,4,2.6,167,27.04,40.92,10
SKU-18348,Toothpaste 100g - Pack 12,Personal Care,No,15,2,2.1,78,62.64,90.04,8
SKU-18349,Face Wash 100ml - Pack 1,Personal Care,No,6,5,2.1,32,109.0,161.35,4
SKU-18350,Hand Wash 250ml - Pack 2,Personal Care,No,10,5,2.5,50,82.29,106.75,1
SKU-18351,Milk 500ml - Pack 3,Dairy,Yes,43,2,2.0,150,28.9,44.39,9
SKU-18352,Curd 400g - Pack 4,Dairy,Yes,20,2,1.8,44,24.77,35.47,6
SKU-18353,Paneer 200g - Pack 5,Dairy,Yes,18,2,1.2,64,54.05,74.38,4
SKU-18354,Butter 100g - Pack 6,Dairy,Yes,11,3,1.1,48,44.86,67.59,14
SKU-18355,Cheese Slices 200g - Pack 7,Dairy,Yes,10,4,1.3,37,79.02,101.01,10
SKU-18356,Bread White 400g - Pack 8,Bakery,Yes,34,1,2.4,76,26.36,40.32,5
SKU-18357,Bread Brown 400g - Pack 9,Bakery,Yes,20,2,1.8,54,32.15,46.73,25
SKU-18358,Croissant 2pc - Pack 10,Bakery,Yes,8,1,1.7,13,48.82,75.18,4
SKU-18359,Muffin 2pc - Pack 11,Bakery,Yes,11,1,1.5,31,45.5,71.22,2
SKU-18360,Burger Buns 4pc - Pack 12,Bakery,Yes,15,3,2.2,49,33.68,52.76,0
SKU-18361,Cola 500ml - Pack 1,Beverages,No,43,2,4.6,325,27.86,38.97,2
SKU-18362,Orange Juice 1L - Pack 2,Beverages,No,18,3,2.4,90,74.36,106.04,17
SKU-18363,Mineral Water 1L - Pack 3,Beverages,No,42,1,5.5,285,11.82,21.01,5
SKU-18364,Energy Drink 250ml - Pack 4,Beverages,No,15,3,2.4,70,65.37,95.51,7
SKU-18365,Cold Coffee 250ml - Pack 5,Beverages,No,11,2,1.6,49,52.94,73.07,11
SKU-18366,Potato Chips 100g - Pack 6,Snacks,No,32,3,4.2,255,22.63,42.06,32
SKU-18367,Namkeen 200g - Pack 7,Snacks,No,18,3,2.6,104,40.51,62.31,1
SKU-18368,Biscuits 100g - Pack 8,Snacks,No,40,2,3.8,354,20.84,26.18,2
SKU-18369,Chocolate Bar 50g - Pack 9,Snacks,No,25,2,3.7,157,31.37,41.9,14
SKU-18370,Cookies 200g - Pack 10,Snacks,No,11,2,2.1,71,50.59,67.18,10
SKU-18371,Shampoo 180ml - Pack 11,Personal Care,No,13,4,2.0,59,92.5,129.65,7
SKU-18372,Soap 100g - Pack 12,Personal Care,No,20,2,2.6,141,28.98,40.06,1
SKU-18373,Toothpaste 100g - Pack 1,Personal Care,No,18,4,2.4,91,66.93,92.74,7
SKU-18374,Face Wash 100ml - Pack 2,Personal Care,No,6,5,1.9,26,111.07,148.19,4
SKU-18375,Hand Wash 250ml - Pack 3,Personal Care,No,7,3,2.4,35,68.55,105.13,4
SKU-18376,Milk 500ml - Pack 4,Dairy,Yes,36,2,2.4,143,27.43,43.06,9
SKU-18377,Curd 400g - Pack 5,Dairy,Yes,20,2,1.1,62,21.89,41.32,14
SKU-18378,Paneer 200g - Pack 6,Dairy,Yes,13,3,1.5,48,55.39,71.44,12
SKU-18379,Butter 100g - Pack 7,Dairy,Yes,10,3,1.7,41,51.94,70.36,4
SKU-18380,Cheese Slices 200g - Pack 8,Dairy,Yes,9,3,1.8,36,84.6,98.5,5
SKU-18381,Bread White 400g - Pack 9,Bakery,Yes,29,1,2.1,69,25.47,40.43,14
SKU-18382,Bread Brown 400g - Pack 10,Bakery,Yes,13,2,1.3,23,32.4,42.65,9
SKU-18383,Croissant 2pc - Pack 11,Bakery,Yes,10,2,1.2,16,55.73,73.9,6
SKU-18384,Muffin 2pc - Pack 12,Bakery,Yes,13,2,1.7,21,44.05,63.79,8
SKU-18385,Burger Buns 4pc - Pack 1,Bakery,Yes,9,3,1.7,27,33.11,46.34,4
SKU-18386,Cola 500ml - Pack 2,Beverages,No,46,2,5.0,364,26.27,38.33,23
SKU-18387,Orange Juice 1L - Pack 3,Beverages,No,27,3,2.7,137,67.95,98.47,1
SKU-18388,Mineral Water 1L - Pack 4,Beverages,No,43,1,8.8,304,12.03,18.38,3
SKU-18389,Energy Drink 250ml - Pack 5,Beverages,No,14,3,2.3,75,69.72,85.09,19
SKU-18390,Cold Coffee 250ml - Pack 6,Beverages,No,13,2,1.9,62,51.34,77.36,12
SKU-18391,Potato Chips 100g - Pack 7,Snacks,No,28,2,4.2,209,23.53,39.3,2
SKU-18392,Namkeen 200g - Pack 8,Snacks,No,20,3,2.7,122,47.95,66.62,4
SKU-18393,Biscuits 100g - Pack 9,Snacks,No,40,2,4.6,361,15.64,26.22,12
SKU-18394,Chocolate Bar 50g - Pack 10,Snacks,No,19,1,3.1,116,30.07,42.89,0
SKU-18395,Cookies 200g - Pack 11,Snacks,No,12,4,1.6,88,46.65,69.58,3
SKU-18396,Shampoo 180ml - Pack 12,Personal Care,No,12,5,2.1,61,84.14,126.85,3
SKU-18397,Soap 100g - Pack 1,Personal Care,No,25,2,3.6,175,26.71,39.19,8
SKU-18398,Toothpaste 100g - Pack 2,Personal Care,No,17,4,2.1,98,64.66,96.09,2
SKU-18399,Face Wash 100ml - Pack 3,Personal Care,No,6,5,1.6,33,104.71,152.79,34
SKU-18400,Hand Wash 250ml - Pack 4,Personal Care,No,13,3,2.6,65,77.77,102.42,7
SKU-18401,Milk 500ml - Pack 5,Dairy,Yes,38,2,2.2,114,27.61,44.53,2
SKU-18402,Curd 400g - Pack 6,Dairy,Yes,18,2,1.7,60,22.1,41.6,4
SKU-18403,Paneer 200g - Pack 7,Dairy,Yes,17,4,1.4,67,64.35,74.67,15
SKU-18404,Butter 100g - Pack 8,Dairy,Yes,9,3,0.7,34,52.04,67.63,8
SKU-18405,Cheese Slices 200g - Pack 9,Dairy,Yes,6,3,1.9,21,85.08,100.19,3
SKU-18406,Bread White 400g - Pack 10,Bakery,Yes,30,1,2.5,83,28.25,38.89,3
SKU-18407,Bread Brown 400g - Pack 11,Bakery,Yes,17,1,2.0,45,31.8,47.15,16
SKU-18408,Croissant 2pc - Pack 12,Bakery,Yes,9,2,0.9,12,51.76,80.44,18
SKU-18409,Muffin 2pc - Pack 1,Bakery,Yes,14,1,2.1,38,50.65,62.8,13
SKU-18410,Burger Buns 4pc - Pack 2,Bakery,Yes,15,3,1.6,54,31.07,50.7,19
SKU-18411,Cola 500ml - Pack 3,Beverages,No,36,2,5.6,299,26.04,40.38,14
SKU-18412,Orange Juice 1L - Pack 4,Beverages,No,21,3,3.0,116,76.8,96.94,24
SKU-18413,Mineral Water 1L - Pack 5,Beverages,No,54,1,6.4,392,11.62,19.44,2
SKU-18414,Energy Drink 250ml - Pack 6,Beverages,No,17,3,2.3,80,61.05,99.61,0
SKU-18415,Cold Coffee 250ml - Pack 7,Beverages,No,14,1,1.7,57,55.0,70.02,3
SKU-18416,Potato Chips 100g - Pack 8,Snacks,No,35,2,4.5,255,23.59,41.97,3
SKU-18417,Namkeen 200g - Pack 9,Snacks,No,13,2,2.6,74,45.83,69.3,1
SKU-18418,Biscuits 100g - Pack 10,Snacks,No,42,2,4.8,362,17.39,29.41,10
SKU-18419,Chocolate Bar 50g - Pack 11,Snacks,No,25,2,2.7,161,30.24,42.11,4
SKU-18420,Cookies 200g - Pack 12,Snacks,No,13,2,2.2,88,50.56,73.28,5
SKU-18421,Shampoo 180ml - Pack 1,Personal Care,No,14,4,1.6,66,93.97,120.89,4
SKU-18422,Soap 100g - Pack 2,Personal Care,No,28,3,2.2,187,26.22,39.58,9
SKU-18423,Toothpaste 100g - Pack 3,Personal Care,No,21,3,1.9,107,66.82,89.62,3
SKU-18424,Face Wash 100ml - Pack 4,Personal Care,No,8,5,2.2,41,107.61,155.17,9
SKU-18425,Hand Wash 250ml - Pack 5,Personal Care,No,10,4,2.0,53,77.9,108.94,7
SKU-18426,Milk 500ml - Pack 6,Dairy,Yes,39,2,1.9,105,27.86,42.67,2
SKU-18427,Curd 400g - Pack 7,Dairy,Yes,22,1,2.0,43,22.04,37.32,18
SKU-18428,Paneer 200g - Pack 8,Dairy,Yes,19,3,1.2,66,58.3,77.83,27
SKU-18429,Butter 100g - Pack 9,Dairy,Yes,6,2,1.6,18,50.67,72.88,3
SKU-18430,Cheese Slices 200g - Pack 10,Dairy,Yes,9,3,1.5,38,77.78,102.8,8
SKU-18431,Bread White 400g - Pack 11,Bakery,Yes,16,1,2.1,33,28.37,42.96,3
SKU-18432,Bread Brown 400g - Pack 12,Bakery,Yes,11,2,1.5,22,30.46,44.33,4
SKU-18433,Croissant 2pc - Pack 1,Bakery,Yes,11,1,1.3,18,54.89,69.59,2
SKU-18434,Muffin 2pc - Pack 2,Bakery,Yes,8,2,1.7,18,45.95,66.63,8
SKU-18435,Burger Buns 4pc - Pack 3,Bakery,Yes,16,2,1.5,50,33.84,51.05,2
SKU-18436,Cola 500ml - Pack 4,Beverages,No,32,3,5.4,257,28.01,42.32,25
SKU-18437,Orange Juice 1L - Pack 5,Beverages,No,23,3,3.1,124,75.79,97.39,6
SKU-18438,Mineral Water 1L - Pack 6,Beverages,No,45,1,5.6,338,12.16,20.6,3
SKU-18439,Energy Drink 250ml - Pack 7,Beverages,No,16,2,2.8,84,67.16,88.78,15
SKU-18440,Cold Coffee 250ml - Pack 8,Beverages,No,9,3,1.6,32,52.12,72.19,3
SKU-18441,Potato Chips 100g - Pack 9,Snacks,No,32,3,4.0,230,26.91,40.66,24
SKU-18442,Namkeen 200g - Pack 10,Snacks,No,13,2,2.4,73,44.3,63.92,6
SKU-18443,Biscuits 100g - Pack 11,Snacks,No,45,2,4.7,423,17.91,27.32,9
SKU-18444,Chocolate Bar 50g - Pack 12,Snacks,No,37,2,3.2,249,29.91,43.98,2
SKU-18445,Cookies 200g - Pack 1,Snacks,No,11,3,1.9,73,49.28,67.76,3
SKU-18446,Shampoo 180ml - Pack 2,Personal Care,No,11,5,2.4,56,86.56,123.8,6
SKU-18447,Soap 100g - Pack 3,Personal Care,No,24,3,2.4,155,28.22,35.95,2
SKU-18448,Toothpaste 100g - Pack 4,Personal Care,No,21,4,2.7,134,68.04,97.01,15
SKU-18449,Face Wash 100ml - Pack 5,Personal Care,No,9,5,1.8,46,100.33,151.82,5
SKU-18450,Hand Wash 250ml - Pack 6,Personal Care,No,13,4,1.9,61,82.17,117.07,18
SKU-18451,Milk 500ml - Pack 7,Dairy,Yes,28,2,1.7,99,29.36,43.39,7
SKU-18452,Curd 400g - Pack 8,Dairy,Yes,16,2,1.6,46,25.87,34.72,6
SKU-18453,Paneer 200g - Pack 9,Dairy,Yes,15,2,1.3,46,52.76,77.72,4
SKU-18454,Butter 100g - Pack 10,Dairy,Yes,12,3,1.6,60,50.25,67.25,7
SKU-18455,Cheese Slices 200g - Pack 11,Dairy,Yes,9,4,1.4,34,82.42,106.84,9
SKU-18456,Bread White 400g - Pack 12,Bakery,Yes,33,2,2.6,70,27.82,39.73,2
SKU-18457,Bread Brown 400g - Pack 1,Bakery,Yes,19,1,2.3,42,29.67,45.79,9
SKU-18458,Croissant 2pc - Pack 2,Bakery,Yes,9,1,1.5,14,57.56,79.1,2
SKU-18459,Muffin 2pc - Pack 3,Bakery,Yes,10,1,1.9,26,50.67,59.12,4
SKU-18460,Burger Buns 4pc - Pack 4,Bakery,Yes,11,1,2.0,31,35.86,48.07,2
SKU-18461,Cola 500ml - Pack 5,Beverages,No,45,1,5.1,362,29.47,42.18,10
SKU-18462,Orange Juice 1L - Pack 6,Beverages,No,20,3,2.9,113,69.39,97.55,2
SKU-18463,Mineral Water 1L - Pack 7,Beverages,No,49,1,7.5,351,11.85,20.24,0
SKU-18464,Energy Drink 250ml - Pack 8,Beverages,No,18,3,2.6,90,66.98,82.8,4
SKU-18465,Cold Coffee 250ml - Pack 9,Beverages,No,14,2,2.3,62,56.26,67.76,4
SKU-18466,Potato Chips 100g - Pack 10,Snacks,No,28,1,3.2,197,28.4,37.59,5
SKU-18467,Namkeen 200g - Pack 11,Snacks,No,20,3,2.2,123,46.83,58.85,27
SKU-18468,Biscuits 100g - Pack 12,Snacks,No,39,2,4.7,322,17.65,28.74,4
SKU-18469,Chocolate Bar 50g - Pack 1,Snacks,No,21,4,3.7,128,28.78,43.85,5
SKU-18470,Cookies 200g - Pack 2,Snacks,No,14,5,2.2,91,47.54,70.04,1
SKU-18471,Shampoo 180ml - Pack 3,Personal Care,No,14,4,1.8,61,87.18,120.32,2
SKU-18472,Soap 100g - Pack 4,Personal Care,No,24,4,2.9,163,31.92,40.99,6
SKU-18473,Toothpaste 100g - Pack 5,Personal Care,No,14,3,1.7,70,61.42,88.17,4
SKU-18474,Face Wash 100ml - Pack 6,Personal Care,No,6,4,2.1,26,115.92,150.93,15
SKU-18475,Hand Wash 250ml - Pack 7,Personal Care,No,14,3,2.0,76,74.21,106.5,4
SKU-18476,Milk 500ml - Pack 8,Dairy,Yes,36,2,1.7,112,26.77,44.23,1
SKU-18477,Curd 400g - Pack 9,Dairy,Yes,22,3,1.1,61,23.79,36.18,4
SKU-18478,Paneer 200g - Pack 10,Dairy,Yes,13,1,1.2,38,53.26,80.65,8
SKU-18479,Butter 100g - Pack 11,Dairy,Yes,10,3,1.3,40,54.45,68.0,8
SKU-18480,Cheese Slices 200g - Pack 12,Dairy,Yes,8,2,1.2,31,78.38,104.96,14
SKU-18481,Bread White 400g - Pack 1,Bakery,Yes,28,2,2.0,56,28.76,38.76,6
SKU-18482,Bread Brown 400g - Pack 2,Bakery,Yes,19,1,1.5,51,34.31,42.67,2
SKU-18483,Croissant 2pc - Pack 3,Bakery,Yes,9,3,1.5,15,48.86,63.22,13
SKU-18484,Muffin 2pc - Pack 4,Bakery,Yes,8,1,2.0,20,44.73,63.34,2
SKU-18485,Burger Buns 4pc - Pack 5,Bakery,Yes,11,1,1.8,35,32.8,52.56,8
SKU-18486,Cola 500ml - Pack 6,Beverages,No,34,3,4.4,266,28.77,42.38,14
SKU-18487,Orange Juice 1L - Pack 7,Beverages,No,20,4,2.3,112,66.34,106.18,5
SKU-18488,Mineral Water 1L - Pack 8,Beverages,No,45,1,6.0,337,11.78,22.08,13
SKU-18489,Energy Drink 250ml - Pack 9,Beverages,No,23,3,2.2,122,65.05,91.26,3
SKU-18490,Cold Coffee 250ml - Pack 10,Beverages,No,16,2,2.1,69,52.87,78.15,7
SKU-18491,Potato Chips 100g - Pack 11,Snacks,No,36,2,4.0,248,23.83,42.59,11
SKU-18492,Namkeen 200g - Pack 12,Snacks,No,19,1,2.7,117,42.25,64.65,11
SKU-18493,Biscuits 100g - Pack 1,Snacks,No,43,2,4.1,415,19.77,28.02,1
SKU-18494,Chocolate Bar 50g - Pack 2,Snacks,No,32,1,3.3,202,31.68,46.37,24
SKU-18495,Cookies 200g - Pack 3,Snacks,No,17,3,2.2,121,48.57,69.49,3
SKU-18496,Shampoo 180ml - Pack 4,Personal Care,No,11,3,2.2,57,90.96,116.38,5
SKU-18497,Soap 100g - Pack 5,Personal Care,No,19,3,3.0,130,26.23,38.81,8
SKU-18498,Toothpaste 100g - Pack 6,Personal Care,No,15,3,3.2,82,67.1,92.93,6
SKU-18499,Face Wash 100ml - Pack 7,Personal Care,No,9,5,2.5,41,105.88,160.44,3
SKU-18500,Hand Wash 250ml - Pack 8,Personal Care,No,12,5,2.1,68,73.92,102.23,4
SKU-18501,Milk 500ml - Pack 9,Dairy,Yes,38,2,1.9,97,29.67,44.61,1
SKU-18502,Curd 400g - Pack 10,Dairy,Yes,26,2,1.3,73,25.67,38.48,18
SKU-18503,Paneer 200g - Pack 11,Dairy,Yes,13,2,1.6,46,52.37,73.55,1
SKU-18504,Butter 100g - Pack 12,Dairy,Yes,10,3,1.4,38,51.97,71.06,8
SKU-18505,Cheese Slices 200g - Pack 1,Dairy,Yes,7,3,1.7,23,76.77,102.39,5
SKU-18506,Bread White 400g - Pack 2,Bakery,Yes,20,1,2.8,46,29.54,37.39,7
SKU-18507,Bread Brown 400g - Pack 3,Bakery,Yes,13,2,2.5,33,32.28,46.02,3
SKU-18508,Croissant 2pc - Pack 4,Bakery,Yes,9,2,1.7,11,55.76,76.1,6
SKU-18509,Muffin 2pc - Pack 5,Bakery,Yes,12,2,1.3,40,48.03,60.19,8
SKU-18510,Burger Buns 4pc - Pack 6,Bakery,Yes,11,2,2.3,29,34.77,52.63,9
SKU-18511,Cola 500ml - Pack 7,Beverages,No,33,1,5.1,261,27.89,40.85,7
SKU-18512,Orange Juice 1L - Pack 8,Beverages,No,22,3,2.9,121,73.8,105.33,12
SKU-18513,Mineral Water 1L - Pack 9,Beverages,No,51,1,4.5,340,12.98,19.88,10
SKU-18514,Energy Drink 250ml - Pack 10,Beverages,No,12,1,2.7,67,58.84,85.82,3
SKU-18515,Cold Coffee 250ml - Pack 11,Beverages,No,6,2,2.1,34,49.69,74.42,13
